id,team_id,team_active,type,pipeline_source,consequence_type,status,push_eligible,created_utc,created_sthlm,published_utc,pushed_utc,pushed_sthlm,push_latency_min,pushed_hour_sthlm,kickoff_utc,match_id,preview_fixture_id,headline,push_title,push_text,immersive_headline,immersive_context,immersive_context_fallback,talking_points,emotional_context,everyone_talking,everyone_talking_headline,worth_knowing,affected_team_ids,body_len,body
9720c590-e01d-4054-9200-799440f5b321,chelsea,t,sunday_brief,routine,,archived,t,2026-08-02 09:20:59.417257+00,2026-08-02 11:20:59.417257,2026-08-02 09:20:59+00,2026-08-02 09:21:01.263+00,2026-08-02 11:21:01.263,0.03076238333333333333,11,,,,"Chelsea lost to Spurs in pre-season yesterday, but Juventus and AC Milan are coming to Stamford Bridge this week.","Lost to Spurs, Juventus next",Chelsea lost 1-2 to Spurs on Saturday. Juventus at Stamford Bridge this Wednesday.,"Lost to Spurs.
Juventus next.","1-2 to Tottenham on Saturday. Juventus at Stamford Bridge Wednesday, then AC Milan.",,"[""Mention the Spurs result to read the room, then pivot quickly to Juventus on Wednesday."", ""He'll have an opinion on whether losing a pre-season friendly to Spurs matters. He is wrong either way."", ""Ask him: should Chelsea be aiming higher than 10th this season?""]",,f,,f,,395,"Chelsea finished 10th last season with 52 points, which is not where the club aims to be. Pre-season hasn't started brilliantly either: a 1-2 loss to Tottenham on Saturday will have stung, even if it means nothing officially. The good news is Juventus visit Stamford Bridge on Wednesday, then AC Milan on Saturday. Italian opposition makes for a much more interesting warmup than most clubs get."
09e52ec0-572a-42d2-bebd-d9cc068fd432,crystal_palace,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:06.104254+00,2026-08-02 11:21:06.104254,2026-08-02 09:21:05+00,2026-08-02 09:21:08.167+00,2026-08-02 11:21:08.167,0.03437910000000000000,11,,,,Crystal Palace won 3-1 in pre-season on Thursday and face Fulham in a London friendly this Friday.,Palace face Fulham on Friday,Won 3-1 in pre-season Thursday. London derby friendly vs Fulham on Friday.,"Mid-table.
Fulham on Friday.",Crystal Palace finished 15th with 45 points. Pre-season friendly vs Fulham this Friday.,,"[""Tell him Palace are playing Fulham in a pre-season friendly on Friday."", ""Worth knowing: they beat Al Ula 3-1 last Thursday, so the mood heading into the week is good."", ""Ask him: does 15th place feel steady to him, or does he want more next season?""]",,f,,f,,326,"Palace finished 15th last season with 45 points, comfortably clear of trouble. Pre-season has picked up nicely: a 3-1 win over Al Ula on Thursday was a good run-out. This week brings a local flavour: Fulham away on Friday, a London pre-season friendly that always has a bit of edge. Relaxed week for him, which is about right."
79e30976-dd09-45ea-9ea6-bc4104906d3c,everton,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:13.021534+00,2026-08-02 11:21:13.021534,2026-08-02 09:21:12+00,2026-08-02 09:21:14.68+00,2026-08-02 11:21:14.68,0.02764110000000000000,11,,,,Everton beat Hamburg 2-1 in pre-season yesterday and travel to VfB Stuttgart this Saturday.,Everton beat Hamburg 2-1,"13th last season, solid pre-season start. Stuttgart away on Saturday.","13th place.
Beat Hamburg.",Everton beat Hamburg 2-1 in pre-season Saturday. Stuttgart away this week.,,"[""Tell him Everton beat Hamburg 2-1 yesterday, he might not have caught it."", ""Stuttgart away this Saturday is the next one, so the pre-season tour continues."", ""Ask him: what's his realistic ambition for Everton next season?""]",,f,,f,,354,"Everton ended 2025/26 in 13th place with 49 points, a steady if unglamorous season. The new pre-season is off to a solid start though: a 2-1 win over Hamburger SV in Germany yesterday was a clean result. This week the focus is Stuttgart on Saturday, another away trip in Europe. Not a lot to set pulses racing, but the form is calm and consistent enough."
2416f5b2-7e30-4738-a72f-cf0748ae52a4,fulham,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:19.792189+00,2026-08-02 11:21:19.792189,2026-08-02 09:21:19+00,2026-08-02 09:21:22.398+00,2026-08-02 11:21:22.398,0.04343018333333333333,11,,,,Fulham beat Farense 2-1 in Portugal yesterday and host Crystal Palace at Craven Cottage this Friday.,Palace at the Cottage Friday,Fulham beat Farense 2-1 in pre-season. Crystal Palace at home this Friday.,"11th place.
Palace on Friday.",Fulham finished 11th with 52 points. Crystal Palace at Craven Cottage this Friday.,,"[""Tell him Crystal Palace come to the Cottage on Friday, good excuse to make plans."", ""Worth knowing: Fulham beat Farense 2-1 in Portugal yesterday, clean pre-season run."", ""Ask him: does he think Fulham can push above 11th next season?""]",,f,,f,,335,"Fulham finished 11th last season on 52 points, keeping their mid-table footing comfortably. Pre-season has them in Portugal: they beat Farense 2-1 on Saturday, which was a tidy result. This week brings Crystal Palace to Craven Cottage on Friday, a London pre-season friendly that always has a little edge. Good week to be a Fulham fan."
902c95ad-a4de-4f6c-8756-48d979d73b18,leeds,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:28.275911+00,2026-08-02 11:21:28.275911,2026-08-02 09:21:27+00,2026-08-02 09:21:30.617+00,2026-08-02 11:21:30.617,0.03901815000000000000,11,,,,"Leeds host Liverpool in a pre-season friendly at Elland Road today, after a solid first season back in the Premier League.",Leeds host Liverpool today,"Elland Road hosts Liverpool in pre-season today. 14th place last season, solid return.","Leeds vs Liverpool.
Today.",Leeds host Liverpool in pre-season today. Finished 14th last season on their PL return.,,"[""There's a game today: Liverpool at Elland Road. Worth mentioning before he checks the scores."", ""Leeds finished 14th on their return to the Premier League, so the season delivered what it needed to."", ""Ask him: does he think Leeds can push higher next season now they know the league again?""]",,f,,f,,406,"Leeds returned to the Premier League in 2025/26 and finished 14th with 47 points, which was a respectable first campaign back. Pre-season has been encouraging: a 1-0 win over Sunderland last Thursday was a tidy result. Today is the interesting one though: Liverpool visit Elland Road, which will feel significant regardless of what is at stake. RB Leipzig on Saturday, then Man Utd the following Wednesday."
d56ed39c-6825-4f66-b4ec-3d9f9f0339bb,liverpool,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:35.368317+00,2026-08-02 11:21:35.368317,2026-08-02 09:21:35+00,2026-08-02 09:21:37.36+00,2026-08-02 11:21:37.36,0.03319471666666666667,11,,,,Liverpool face Leeds at Anfield in pre-season today after finishing fifth last season and securing European football.,Leeds at Anfield today,"Liverpool host Leeds in pre-season today. Fifth last season, European football secured.","Fifth place.
Leeds today.",Liverpool finished 5th with 60 points. Leeds at Anfield in pre-season today.,,"[""There's a game on today: Leeds at Anfield. Worth mentioning if you're making plans."", ""Fifth place and European football next season, which is exactly where he'd want them."", ""Ask him: is fifth place the new normal for Liverpool, or is he expecting a push for the top?""]",,f,,f,,360,"Liverpool ended 2025/26 in fifth place with 60 points, which keeps them in the European places. Pre-season is ticking along: a 1-0 win over Wrexham on Wednesday, and Leeds come to Anfield today. Monaco are next Sunday, so the schedule builds nicely. He will be in that quiet summer football mood, half watching, half wondering what this season could look like."
3812b44b-1a2f-4d4f-8a89-2a403195e5f0,man_city,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:43.66728+00,2026-08-02 11:21:43.66728,2026-08-02 09:21:43+00,2026-08-02 09:21:45.228+00,2026-08-02 11:21:45.228,0.02601200000000000000,11,,,,Man City drew 1-1 with Inter in pre-season and head to South Korea for the K-League Stars on Wednesday.,City drew with Inter 1-1,Runners-up last season. K-League Stars away Wednesday. Arsenal on August 16.,"Runners-up.
Arsenal coming.","City finished 2nd on 78 points. K-League Wednesday, Atletico next Sunday, Arsenal Aug 16.",,"[""Worth flagging: City play Arsenal on August 16th at the Emirates. He is already thinking about it."", ""They drew 1-1 with Inter on Saturday, steady start to pre-season."", ""Ask him: does City finishing second feel like failure, or is it just what Arsenal were this year?""]",,f,,f,,426,"City finished second in the Premier League last season with 78 points, seven behind Arsenal. Champions League football is confirmed. Pre-season is underway: a 1-1 draw with Inter on Saturday was a solid run-out. This week they head to South Korea for the K-League Stars on Wednesday, then Atletico Madrid at the Etihad next Sunday. And pencil in August 16th: Arsenal away at the Emirates. He will not be casual about that one."
9a907e30-7be2-4439-8d11-f0a3739c4153,man_utd,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:50.221842+00,2026-08-02 11:21:50.221842,2026-08-02 09:21:49+00,2026-08-02 09:21:51.678+00,2026-08-02 11:21:51.678,0.02426930000000000000,11,,,,Man Utd beat Atletico Madrid 2-1 in pre-season yesterday and host PSG at Old Trafford this Saturday.,"Beat Atletico, PSG this week",Man Utd won 2-1 vs Atletico in pre-season. PSG at Old Trafford this Saturday.,"Third place.
PSG this Saturday.",United beat Atletico 2-1 on Saturday. PSG at Old Trafford this Saturday in pre-season.,,"[""Tell him United beat Atletico 2-1 yesterday if he hasn't already checked."", ""PSG at Old Trafford this Saturday is worth watching: two clubs with a point to prove."", ""Ask him: is third place a sign United are back, or just a better season than usual?""]",,f,,f,,365,"United finished third in the Premier League last season with 71 points, securing Champions League football. Pre-season is going well: a 2-1 win over Atletico Madrid yesterday was a strong result and will have lifted the mood. This week PSG visit Old Trafford on Saturday, which will feel like a statement even as a friendly. Then Leeds away on Wednesday after that."
e9bac5a7-c484-455f-8d28-b0815e1e5ce9,newcastle,t,sunday_brief,routine,,archived,t,2026-08-02 09:21:57.147394+00,2026-08-02 11:21:57.147394,2026-08-02 09:21:56+00,2026-08-02 09:21:58.978+00,2026-08-02 11:21:58.978,0.03051010000000000000,11,,,,Newcastle lost 4-1 to Bristol City in pre-season last week and head to Valencia this Saturday.,Lost to Bristol City 4-1,Newcastle lost 4-1 to Bristol City in pre-season. Valencia away this Saturday.,"Lost to Bristol City.
Valencia next.",Newcastle lost 4-1 in pre-season Tuesday. Valencia away this Saturday.,,"[""Tell him Newcastle lost 4-1 to Bristol City in pre-season, then watch his reaction."", ""Valencia away on Saturday is the next chance to see whether that was a blip or a concern."", ""Ask him: does 12th place feel like where Newcastle should be right now?""]",,f,,f,,353,"Newcastle finished 12th last season with 49 points, a flat end to a season that promised more. Pre-season has started poorly: a 4-1 loss to Bristol City last Tuesday was the kind of result that stings even in July. Valencia away this Saturday is a step up in quality and will say more about where they actually are. He will have opinions about that one."
22d67e77-0c35-441c-8713-39269f1b1cb1,nottm_forest,t,sunday_brief,routine,,archived,t,2026-08-02 09:22:05.178673+00,2026-08-02 11:22:05.178673,2026-08-02 09:22:04+00,2026-08-02 09:22:06.556+00,2026-08-02 11:22:06.556,0.02295545000000000000,11,,,,"Nottingham Forest face Barcelona and Udinese in pre-season this Saturday, after a mixed week in Portugal.",Forest face Barcelona Saturday,"16th place last season, safe. Barcelona away in pre-season this Saturday.","16th place.
Barcelona Saturday.",Forest finished 16th safely. Barcelona away in a pre-season tournament this Saturday.,,"[""Tell him Forest play Barcelona in a pre-season tournament on Saturday, that'll spark something."", ""Worth knowing: they beat Portimonense 2-1 and lost to Sporting 4-1 on Friday, it was a full-on pre-season day."", ""Ask him: can Forest push on from 16th, or is staying up enough ambition right now?""]",,f,,f,,387,"Forest finished 16th last season with 44 points, enough to stay up comfortably. Pre-season has taken them to Portugal: they beat Portimonense 2-1 on Friday but lost 4-1 to Sporting CP the same day, which evens out to a busy and eventful trip. This Saturday brings two fixtures: Udinese and then Barcelona, likely in a mini-tournament. The City Ground faithful will take a Barcelona trip."
e1cc0173-eef8-4ce6-ac94-ae4c693665ab,spurs,t,sunday_brief,routine,,archived,t,2026-08-02 09:22:11.39522+00,2026-08-02 11:22:11.39522,2026-08-02 09:22:11+00,2026-08-02 09:22:12.78+00,2026-08-02 11:22:12.78,0.02307966666666666667,11,,,,Spurs survived the drop in 17th last season and started pre-season with a 2-1 win over Chelsea.,Survived. Beat Chelsea 2-1.,"Spurs finished 17th, two above the drop. Beat Chelsea 2-1 in pre-season Saturday.","17th place.
Survived.",Spurs finished 17th on 41 points. Beat Chelsea 2-1 in pre-season on Saturday.,,"[""Tell him Spurs beat Chelsea 2-1 in pre-season yesterday, that'll set the mood."", ""Worth noting: they finished 17th last season, so survival was the actual result."", ""Ask him: was last season a blip, or is 17th closer to where Spurs are right now?""]",,f,,f,,354,"Tottenham finished 17th last season with 41 points, just two clear of the relegation zone. They survived, but it was close enough to feel uncomfortable. Pre-season is off to a better start: a 2-1 win over Chelsea on Saturday will have gone down well. Getafe come to the Lane this Saturday. He'll be cautiously optimistic, which is fair given last season."
